age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,last_contact_day
57.0,entrepreneur,m,tertiary,no,1828.0,yes,no,cellular,68.0,1.0,-1.0,0.0,unknown,322.0
50.0,technician,s,secondary,no,3897.0,no,no,cellular,298.0,1.0,-1.0,0.0,unknown,298.0
44.0,blue-collar,s,secondary,no,492.0,no,yes,cellular,209.0,2.0,351.0,3.0,other,131.0
33.0,management,m,tertiary,no,544.0,no,yes,cellular,111.0,4.0,-1.0,0.0,unknown,237.0
42.0,blue-collar,m,primary,no,-25.0,yes,no,unknown,62.0,2.0,-1.0,0.0,unknown,131.0
31.0,entrepreneur,s,secondary,no,0.0,yes,no,telephone,544.0,2.0,-1.0,0.0,unknown,324.0
32.0,self-employed,s,tertiary,no,1815.0,no,no,telephone,235.0,1.0,102.0,2.0,failure,221.0
45.0,blue-collar,m,secondary,no,-221.0,yes,yes,unknown,170.0,1.0,-1.0,0.0,unknown,153.0
75.0,retired,m,secondary,no,3771.0,no,no,telephone,186.0,1.0,183.0,1.0,failure,288.0
32.0,services,s,secondary,no,91.0,no,no,cellular,241.0,5.0,-1.0,0.0,unknown,209.0
37.0,admin.,s,secondary,no,1560.0,yes,no,unknown,203.0,2.0,-1.0,0.0,unknown,161.0
49.0,management,m,tertiary,no,2147.0,no,no,cellular,123.0,2.0,-1.0,0.0,unknown,324.0
51.0,technician,m,secondary,no,221.0,yes,no,unknown,139.0,3.0,-1.0,0.0,unknown,126.0
65.0,retired,m,primary,no,493.0,no,no,cellular,348.0,1.0,109.0,2.0,failure,32.0
32.0,admin.,d,secondary,no,187.0,yes,no,cellular,90.0,2.0,-1.0,0.0,unknown,194.0
47.0,management,d,tertiary,no,266.0,yes,no,unknown,128.0,1.0,-1.0,0.0,unknown,128.0
37.0,admin.,d,tertiary,no,195.0,yes,no,cellular,39.0,1.0,-1.0,0.0,unknown,28.0
45.0,unknown,m,tertiary,no,8564.0,no,no,cellular,53.0,1.0,-1.0,0.0,unknown,236.0
51.0,blue-collar,m,primary,no,3185.0,yes,no,cellular,187.0,2.0,-1.0,0.0,unknown,323.0
44.0,blue-collar,m,primary,no,2.0,no,yes,telephone,46.0,2.0,-1.0,0.0,unknown,187.0
47.0,technician,m,secondary,no,0.0,yes,no,cellular,297.0,1.0,-1.0,0.0,unknown,188.0
48.0,admin.,m,secondary,no,17957.0,no,no,unknown,700.0,7.0,-1.0,0.0,unknown,168.0
60.0,technician,m,unknown,no,0.0,yes,no,unknown,77.0,1.0,-1.0,0.0,unknown,127.0
38.0,blue-collar,s,secondary,no,1911.0,yes,no,cellular,74.0,4.0,-1.0,0.0,unknown,211.0
34.0,housemaid,s,secondary,no,1363.0,no,no,telephone,258.0,1.0,93.0,1.0,failure,273.0
43.0,admin.,m,secondary,no,544.0,yes,no,cellular,187.0,1.0,-1.0,0.0,unknown,126.0
26.0,entrepreneur,s,secondary,no,87.0,yes,no,cellular,225.0,1.0,-1.0,0.0,unknown,204.0
70.0,retired,m,primary,no,7781.0,no,no,cellular,222.0,1.0,-1.0,0.0,unknown,183.0
24.0,technician,s,secondary,no,288.0,yes,no,unknown,185.0,1.0,-1.0,0.0,unknown,147.0
48.0,technician,d,secondary,no,164.0,yes,no,unknown,139.0,2.0,-1.0,0.0,unknown,131.0
54.0,blue-collar,m,secondary,no,-69.0,yes,no,unknown,135.0,2.0,-1.0,0.0,unknown,145.0
35.0,management,m,tertiary,no,354.0,no,yes,cellular,117.0,4.0,12.0,2.0,other,39.0
35.0,blue-collar,s,primary,no,227.0,no,yes,unknown,414.0,1.0,-1.0,0.0,unknown,155.0
55.0,retired,m,secondary,no,102.0,yes,no,unknown,74.0,1.0,-1.0,0.0,unknown,126.0
58.0,retired,m,secondary,no,3909.0,yes,no,unknown,80.0,1.0,-1.0,0.0,unknown,153.0
43.0,entrepreneur,m,secondary,no,556.0,yes,no,cellular,317.0,1.0,-1.0,0.0,unknown,197.0
41.0,technician,m,secondary,no,0.0,no,no,cellular,209.0,2.0,-1.0,0.0,unknown,233.0
51.0,housemaid,m,unknown,no,819.0,no,no,unknown,316.0,1.0,-1.0,0.0,unknown,161.0
68.0,retired,s,primary,no,363.0,no,no,cellular,193.0,1.0,-1.0,0.0,unknown,27.0
38.0,management,m,tertiary,yes,-562.0,yes,no,unknown,206.0,1.0,-1.0,0.0,unknown,153.0
38.0,technician,m,secondary,no,13.0,no,no,cellular,311.0,2.0,-1.0,0.0,unknown,232.0
82.0,retired,d,tertiary,no,0.0,no,no,telephone,226.0,1.0,-1.0,0.0,unknown,315.0
55.0,retired,m,secondary,no,1126.0,yes,no,telephone,388.0,2.0,-1.0,0.0,unknown,208.0
26.0,admin.,s,tertiary,no,313.0,no,yes,cellular,210.0,2.0,-1.0,0.0,unknown,56.0
33.0,admin.,m,secondary,no,4012.0,no,yes,cellular,90.0,1.0,265.0,4.0,failure,27.0
57.0,retired,m,tertiary,no,3571.0,no,no,unknown,708.0,2.0,-1.0,0.0,unknown,132.0
29.0,management,s,tertiary,no,265.0,no,no,cellular,491.0,1.0,-1.0,0.0,unknown,141.0
59.0,retired,m,tertiary,no,1637.0,no,yes,cellular,225.0,7.0,-1.0,0.0,unknown,198.0
34.0,technician,s,secondary,no,-329.0,yes,no,unknown,280.0,1.0,-1.0,0.0,unknown,146.0
29.0,blue-collar,m,secondary,no,1074.0,no,no,cellular,153.0,1.0,-1.0,0.0,unknown,32.0
27.0,technician,m,tertiary,no,8.0,yes,yes,cellular,398.0,1.0,370.0,2.0,failure,137.0
59.0,management,m,tertiary,no,3401.0,no,no,cellular,111.0,1.0,-1.0,0.0,unknown,32.0
35.0,services,m,secondary,no,0.0,no,no,unknown,147.0,9.0,-1.0,0.0,unknown,149.0
50.0,blue-collar,m,primary,no,2590.0,yes,no,telephone,281.0,2.0,195.0,6.0,failure,323.0
54.0,management,m,tertiary,no,3020.0,no,no,cellular,106.0,2.0,-1.0,0.0,unknown,223.0
50.0,entrepreneur,m,primary,yes,537.0,yes,no,unknown,11.0,15.0,-1.0,0.0,unknown,170.0
52.0,management,m,tertiary,no,1356.0,yes,no,cellular,312.0,2.0,-1.0,0.0,unknown,123.0
49.0,self-employed,m,secondary,no,1103.0,no,no,cellular,428.0,2.0,-1.0,0.0,unknown,223.0
55.0,management,m,tertiary,no,926.0,yes,no,cellular,309.0,1.0,-1.0,0.0,unknown,320.0
60.0,retired,m,secondary,no,6132.0,no,no,cellular,266.0,2.0,-1.0,0.0,unknown,34.0
31.0,services,s,secondary,no,658.0,no,no,cellular,100.0,1.0,-1.0,0.0,unknown,141.0
28.0,blue-collar,m,primary,no,0.0,no,no,unknown,17.0,24.0,-1.0,0.0,unknown,133.0
37.0,services,m,primary,no,0.0,yes,yes,unknown,137.0,1.0,-1.0,0.0,unknown,162.0
40.0,management,d,tertiary,no,390.0,no,no,cellular,80.0,3.0,-1.0,0.0,unknown,209.0
36.0,management,m,secondary,no,1825.0,yes,no,cellular,24.0,1.0,346.0,1.0,failure,133.0
53.0,blue-collar,m,secondary,no,1852.0,yes,no,unknown,134.0,4.0,-1.0,0.0,unknown,148.0
51.0,management,m,tertiary,no,938.0,no,no,cellular,98.0,2.0,97.0,3.0,failure,314.0
57.0,technician,m,secondary,no,1741.0,no,no,cellular,364.0,2.0,-1.0,0.0,unknown,203.0
36.0,management,m,tertiary,no,114.0,no,no,cellular,342.0,1.0,-1.0,0.0,unknown,224.0
51.0,blue-collar,m,primary,no,111.0,yes,no,unknown,140.0,1.0,-1.0,0.0,unknown,133.0
57.0,retired,m,primary,no,3549.0,no,no,cellular,51.0,36.0,-1.0,0.0,unknown,211.0
46.0,services,m,secondary,no,1474.0,yes,no,unknown,148.0,3.0,-1.0,0.0,unknown,131.0
61.0,admin.,m,secondary,no,1541.0,no,no,cellular,59.0,1.0,104.0,3.0,failure,292.0
44.0,management,d,tertiary,no,3.0,no,no,cellular,248.0,1.0,-1.0,0.0,unknown,125.0
36.0,technician,m,unknown,no,756.0,no,no,cellular,396.0,3.0,-1.0,0.0,unknown,191.0
30.0,blue-collar,m,primary,no,2581.0,no,no,unknown,221.0,2.0,-1.0,0.0,unknown,131.0
31.0,blue-collar,s,secondary,no,545.0,yes,no,cellular,195.0,2.0,-1.0,0.0,unknown,321.0
42.0,management,d,tertiary,no,1116.0,yes,no,unknown,88.0,6.0,-1.0,0.0,unknown,138.0
35.0,self-employed,s,tertiary,no,4693.0,yes,no,cellular,227.0,5.0,-1.0,0.0,unknown,324.0
40.0,self-employed,m,secondary,no,0.0,no,no,cellular,55.0,6.0,-1.0,0.0,unknown,233.0
34.0,blue-collar,s,secondary,no,855.0,yes,no,cellular,578.0,1.0,-1.0,0.0,unknown,196.0
40.0,technician,s,tertiary,no,1646.0,yes,no,cellular,392.0,2.0,91.0,3.0,success,123.0
35.0,management,s,secondary,no,0.0,yes,no,cellular,495.0,1.0,-1.0,0.0,unknown,125.0
59.0,unemployed,m,secondary,no,0.0,no,no,cellular,78.0,1.0,216.0,1.0,failure,285.0
57.0,retired,m,primary,no,0.0,no,yes,cellular,112.0,3.0,-1.0,0.0,unknown,209.0
49.0,blue-collar,m,primary,no,128.0,no,no,cellular,696.0,2.0,-1.0,0.0,unknown,223.0
39.0,management,m,secondary,no,18.0,yes,no,unknown,85.0,1.0,-1.0,0.0,unknown,124.0
36.0,services,s,secondary,no,92.0,yes,no,cellular,36.0,1.0,-1.0,0.0,unknown,106.0
52.0,technician,d,secondary,no,2816.0,no,no,unknown,492.0,3.0,-1.0,0.0,unknown,170.0
29.0,admin.,m,secondary,no,300.0,yes,no,cellular,487.0,3.0,-1.0,0.0,unknown,105.0
53.0,blue-collar,s,secondary,no,1442.0,no,no,telephone,137.0,8.0,188.0,2.0,other,342.0
31.0,technician,s,secondary,no,2484.0,yes,no,cellular,562.0,1.0,-1.0,0.0,unknown,96.0
51.0,housemaid,d,secondary,no,330.0,no,no,telephone,218.0,3.0,-1.0,0.0,unknown,324.0
41.0,management,m,secondary,no,1273.0,no,no,unknown,73.0,3.0,-1.0,0.0,unknown,170.0
38.0,technician,m,tertiary,no,334.0,yes,no,cellular,139.0,2.0,-1.0,0.0,unknown,224.0
33.0,services,m,secondary,no,1078.0,yes,no,cellular,320.0,4.0,175.0,4.0,other,132.0
60.0,blue-collar,m,primary,no,674.0,yes,no,unknown,273.0,4.0,-1.0,0.0,unknown,139.0
23.0,blue-collar,m,secondary,no,-295.0,yes,no,cellular,411.0,1.0,323.0,2.0,failure,134.0
38.0,management,s,tertiary,no,1515.0,yes,no,telephone,42.0,5.0,-1.0,0.0,unknown,211.0
24.0,blue-collar,s,primary,no,145.0,yes,no,cellular,520.0,1.0,345.0,1.0,failure,134.0
36.0,technician,m,tertiary,no,4388.0,no,no,cellular,52.0,3.0,-1.0,0.0,unknown,219.0
34.0,admin.,m,secondary,no,21.0,no,no,cellular,332.0,1.0,346.0,3.0,failure,106.0
61.0,retired,m,secondary,no,938.0,no,no,cellular,392.0,2.0,183.0,3.0,success,195.0
36.0,blue-collar,m,secondary,no,16402.0,yes,no,unknown,406.0,3.0,-1.0,0.0,unknown,153.0
50.0,self-employed,m,unknown,no,-84.0,yes,no,unknown,101.0,1.0,-1.0,0.0,unknown,125.0
45.0,management,m,tertiary,no,1033.0,yes,no,cellular,177.0,1.0,357.0,1.0,failure,126.0
34.0,admin.,m,secondary,no,2.0,yes,no,cellular,137.0,11.0,-1.0,0.0,unknown,205.0
28.0,housemaid,s,secondary,no,1.0,yes,no,cellular,395.0,2.0,-1.0,0.0,unknown,131.0
25.0,services,s,secondary,no,505.0,no,no,cellular,284.0,1.0,-1.0,0.0,unknown,165.0
60.0,retired,m,secondary,no,30.0,no,no,cellular,629.0,4.0,-1.0,0.0,unknown,233.0
27.0,management,s,tertiary,yes,-713.0,yes,no,unknown,525.0,2.0,-1.0,0.0,unknown,154.0
44.0,blue-collar,m,primary,no,362.0,yes,no,cellular,180.0,1.0,-1.0,0.0,unknown,134.0
29.0,services,m,secondary,no,1002.0,yes,no,cellular,50.0,2.0,-1.0,0.0,unknown,133.0
36.0,blue-collar,m,primary,no,2040.0,yes,no,cellular,125.0,2.0,-1.0,0.0,unknown,132.0
54.0,technician,m,secondary,no,1670.0,no,no,cellular,207.0,7.0,-1.0,0.0,unknown,240.0
45.0,technician,m,tertiary,no,12766.0,no,no,cellular,129.0,3.0,-1.0,0.0,unknown,233.0
28.0,blue-collar,s,secondary,no,5.0,yes,no,cellular,178.0,2.0,360.0,3.0,failure,133.0
49.0,self-employed,m,secondary,no,2061.0,yes,yes,unknown,137.0,3.0,-1.0,0.0,unknown,149.0
35.0,blue-collar,s,primary,no,246.0,no,no,cellular,157.0,2.0,345.0,5.0,failure,133.0
47.0,technician,m,secondary,no,536.0,yes,no,cellular,778.0,2.0,336.0,2.0,success,137.0
43.0,blue-collar,m,primary,no,517.0,yes,no,cellular,138.0,2.0,263.0,7.0,failure,109.0
30.0,services,s,secondary,no,1824.0,yes,no,cellular,153.0,2.0,-1.0,0.0,unknown,201.0
38.0,technician,s,tertiary,no,1619.0,no,no,unknown,324.0,1.0,-1.0,0.0,unknown,159.0
35.0,technician,m,secondary,no,1707.0,yes,no,unknown,426.0,3.0,-1.0,0.0,unknown,152.0
33.0,technician,m,primary,no,5.0,no,no,unknown,57.0,2.0,-1.0,0.0,unknown,140.0
31.0,self-employed,s,tertiary,no,91.0,no,no,unknown,206.0,1.0,-1.0,0.0,unknown,142.0
59.0,management,m,tertiary,no,10114.0,no,no,cellular,596.0,3.0,-1.0,0.0,unknown,322.0
38.0,services,m,secondary,no,3039.0,yes,yes,cellular,146.0,2.0,-1.0,0.0,unknown,130.0
42.0,blue-collar,m,primary,no,1752.0,yes,no,unknown,19.0,21.0,-1.0,0.0,unknown,166.0
46.0,admin.,d,tertiary,no,3749.0,yes,no,unknown,69.0,19.0,-1.0,0.0,unknown,132.0
28.0,student,m,tertiary,no,803.0,yes,no,cellular,324.0,1.0,-1.0,0.0,unknown,144.0
31.0,management,s,tertiary,no,2592.0,no,no,cellular,349.0,2.0,174.0,1.0,failure,131.0
44.0,management,m,tertiary,no,392.0,yes,no,unknown,124.0,2.0,-1.0,0.0,unknown,128.0
59.0,housemaid,m,primary,no,235.0,no,no,cellular,119.0,2.0,-1.0,0.0,unknown,224.0
34.0,technician,d,secondary,no,7.0,yes,yes,cellular,94.0,2.0,199.0,1.0,failure,324.0
41.0,unemployed,m,tertiary,no,1666.0,no,no,unknown,291.0,3.0,-1.0,0.0,unknown,159.0
33.0,technician,s,tertiary,no,3827.0,no,no,cellular,359.0,1.0,-1.0,0.0,unknown,323.0
39.0,blue-collar,s,secondary,no,393.0,yes,no,unknown,339.0,1.0,-1.0,0.0,unknown,161.0
40.0,blue-collar,m,secondary,no,876.0,no,no,unknown,208.0,1.0,-1.0,0.0,unknown,166.0
58.0,management,m,secondary,no,111.0,no,no,telephone,39.0,1.0,90.0,2.0,failure,172.0
50.0,blue-collar,m,secondary,no,253.0,no,no,telephone,37.0,1.0,-1.0,0.0,unknown,27.0
55.0,services,m,secondary,no,1150.0,no,yes,cellular,218.0,3.0,-1.0,0.0,unknown,203.0
63.0,retired,m,primary,no,8044.0,no,no,cellular,702.0,1.0,-1.0,0.0,unknown,315.0
52.0,technician,m,unknown,no,562.0,no,no,unknown,187.0,1.0,-1.0,0.0,unknown,167.0
53.0,admin.,d,secondary,no,28.0,yes,yes,cellular,673.0,4.0,-1.0,0.0,unknown,131.0
55.0,blue-collar,m,primary,no,3957.0,no,yes,cellular,79.0,2.0,-1.0,0.0,unknown,34.0
47.0,technician,m,tertiary,no,1127.0,no,no,cellular,133.0,6.0,-1.0,0.0,unknown,222.0
47.0,technician,m,secondary,no,644.0,no,no,telephone,54.0,3.0,160.0,13.0,failure,27.0
35.0,management,d,tertiary,no,141.0,no,yes,cellular,728.0,1.0,-1.0,0.0,unknown,323.0
43.0,management,d,tertiary,no,3578.0,no,no,cellular,376.0,2.0,-1.0,0.0,unknown,28.0
54.0,admin.,m,secondary,no,1239.0,no,no,cellular,200.0,1.0,-1.0,0.0,unknown,322.0
36.0,blue-collar,m,primary,no,6085.0,yes,no,unknown,186.0,6.0,-1.0,0.0,unknown,166.0
31.0,entrepreneur,d,tertiary,no,2.0,no,yes,cellular,53.0,1.0,-1.0,0.0,unknown,187.0
34.0,blue-collar,m,primary,no,654.0,no,no,cellular,152.0,1.0,-1.0,0.0,unknown,205.0
31.0,management,m,secondary,no,8629.0,yes,no,unknown,27.0,2.0,-1.0,0.0,unknown,140.0
30.0,technician,s,tertiary,no,987.0,no,no,cellular,98.0,6.0,-1.0,0.0,unknown,98.0
51.0,blue-collar,m,primary,no,19.0,no,no,cellular,26.0,10.0,-1.0,0.0,unknown,237.0
35.0,technician,s,secondary,no,176.0,no,no,cellular,77.0,2.0,-1.0,0.0,unknown,218.0
31.0,admin.,s,secondary,no,43.0,no,no,unknown,484.0,1.0,-1.0,0.0,unknown,181.0
44.0,technician,s,secondary,no,54.0,no,yes,cellular,199.0,2.0,-1.0,0.0,unknown,230.0
34.0,management,s,tertiary,no,431.0,no,no,cellular,401.0,1.0,-1.0,0.0,unknown,196.0
33.0,management,m,tertiary,no,0.0,yes,no,cellular,54.0,3.0,-1.0,0.0,unknown,208.0
28.0,admin.,s,secondary,no,6100.0,no,no,unknown,333.0,1.0,-1.0,0.0,unknown,360.0
44.0,blue-collar,m,secondary,no,1324.0,yes,no,telephone,119.0,1.0,89.0,2.0,other,297.0
34.0,blue-collar,m,secondary,no,932.0,no,yes,cellular,148.0,2.0,132.0,1.0,other,321.0
37.0,management,m,tertiary,no,2366.0,yes,no,cellular,721.0,1.0,-1.0,0.0,unknown,130.0
26.0,self-employed,s,tertiary,no,1078.0,no,no,cellular,99.0,2.0,-1.0,0.0,unknown,119.0
37.0,management,s,tertiary,no,102.0,yes,no,cellular,445.0,1.0,258.0,2.0,failure,125.0
28.0,services,s,secondary,no,0.0,no,no,cellular,428.0,1.0,-1.0,0.0,unknown,34.0
75.0,retired,m,primary,no,3504.0,no,no,telephone,195.0,1.0,-1.0,0.0,unknown,220.0
59.0,retired,m,secondary,no,2467.0,no,no,cellular,972.0,2.0,-1.0,0.0,unknown,323.0
40.0,blue-collar,m,primary,no,143.0,no,yes,cellular,167.0,2.0,-1.0,0.0,unknown,188.0
34.0,management,m,tertiary,no,156.0,yes,no,cellular,63.0,1.0,-1.0,0.0,unknown,131.0
31.0,blue-collar,s,secondary,no,75.0,yes,no,unknown,346.0,1.0,-1.0,0.0,unknown,138.0
29.0,blue-collar,s,primary,no,365.0,yes,yes,unknown,245.0,2.0,-1.0,0.0,unknown,126.0
26.0,management,s,tertiary,yes,-130.0,yes,no,cellular,216.0,1.0,-1.0,0.0,unknown,137.0
42.0,admin.,s,tertiary,no,3465.0,yes,no,unknown,373.0,9.0,-1.0,0.0,unknown,142.0
50.0,entrepreneur,m,primary,no,300.0,yes,no,cellular,99.0,1.0,339.0,2.0,other,127.0
59.0,technician,d,tertiary,no,0.0,no,no,cellular,124.0,4.0,-1.0,0.0,unknown,219.0
41.0,management,d,tertiary,no,934.0,no,no,cellular,93.0,1.0,-1.0,0.0,unknown,215.0
46.0,unknown,m,tertiary,no,5837.0,no,no,unknown,71.0,1.0,-1.0,0.0,unknown,167.0
47.0,blue-collar,m,primary,no,961.0,no,no,cellular,45.0,11.0,-1.0,0.0,unknown,240.0
57.0,admin.,m,secondary,no,1216.0,yes,no,unknown,255.0,6.0,-1.0,0.0,unknown,127.0
50.0,services,m,primary,no,1260.0,no,no,cellular,172.0,1.0,-1.0,0.0,unknown,321.0
33.0,management,m,tertiary,no,332.0,yes,yes,cellular,706.0,1.0,-1.0,0.0,unknown,27.0
77.0,retired,m,tertiary,no,0.0,no,no,cellular,990.0,4.0,-1.0,0.0,unknown,269.0
32.0,services,m,secondary,no,241.0,yes,no,unknown,266.0,1.0,-1.0,0.0,unknown,145.0
34.0,blue-collar,m,secondary,no,113.0,yes,no,cellular,16.0,2.0,-1.0,0.0,unknown,132.0
36.0,management,m,tertiary,no,82.0,no,no,cellular,124.0,1.0,178.0,4.0,success,32.0
46.0,services,m,secondary,no,4.0,no,no,cellular,268.0,1.0,261.0,5.0,other,119.0
31.0,management,s,tertiary,no,155.0,yes,no,cellular,291.0,1.0,-1.0,0.0,unknown,216.0
43.0,technician,s,unknown,no,572.0,no,no,cellular,80.0,2.0,-1.0,0.0,unknown,320.0
54.0,management,m,tertiary,no,0.0,no,no,cellular,214.0,3.0,-1.0,0.0,unknown,216.0
27.0,technician,m,secondary,no,876.0,yes,no,cellular,268.0,1.0,355.0,1.0,failure,137.0
38.0,services,m,tertiary,no,535.0,yes,no,cellular,369.0,2.0,-1.0,0.0,unknown,34.0
44.0,management,m,secondary,no,-1746.0,yes,no,unknown,218.0,1.0,-1.0,0.0,unknown,170.0
30.0,blue-collar,s,secondary,no,99.0,yes,no,unknown,572.0,4.0,-1.0,0.0,unknown,152.0
34.0,admin.,m,secondary,no,560.0,yes,no,unknown,198.0,3.0,-1.0,0.0,unknown,124.0
48.0,services,d,secondary,no,201.0,yes,no,cellular,242.0,3.0,371.0,2.0,failure,131.0
41.0,blue-collar,m,secondary,no,1954.0,no,no,cellular,65.0,1.0,110.0,2.0,success,321.0
43.0,technician,d,tertiary,no,0.0,no,no,cellular,142.0,10.0,-1.0,0.0,unknown,239.0
36.0,admin.,s,tertiary,no,2622.0,no,no,cellular,640.0,1.0,127.0,5.0,failure,322.0
38.0,blue-collar,s,secondary,no,3054.0,no,no,unknown,24.0,11.0,-1.0,0.0,unknown,170.0
58.0,retired,m,secondary,no,983.0,no,no,cellular,139.0,1.0,-1.0,0.0,unknown,216.0
44.0,technician,s,unknown,no,11115.0,no,no,cellular,189.0,1.0,185.0,4.0,success,297.0
48.0,entrepreneur,m,tertiary,yes,-392.0,no,no,cellular,725.0,4.0,-1.0,0.0,unknown,211.0
34.0,services,m,secondary,no,627.0,yes,no,unknown,117.0,9.0,-1.0,0.0,unknown,128.0
54.0,blue-collar,m,primary,no,1087.0,yes,no,unknown,77.0,1.0,-1.0,0.0,unknown,162.0
37.0,admin.,s,secondary,no,176.0,yes,no,cellular,80.0,2.0,-1.0,0.0,unknown,137.0
35.0,blue-collar,s,primary,no,-123.0,yes,no,unknown,1106.0,4.0,-1.0,0.0,unknown,132.0
37.0,services,m,secondary,no,692.0,yes,no,telephone,42.0,1.0,-1.0,0.0,unknown,323.0
30.0,admin.,m,secondary,no,3750.0,yes,no,cellular,124.0,1.0,-1.0,0.0,unknown,323.0
56.0,services,m,secondary,no,654.0,no,no,cellular,875.0,1.0,-1.0,0.0,unknown,257.0
27.0,self-employed,s,tertiary,no,202.0,yes,no,cellular,678.0,1.0,-1.0,0.0,unknown,201.0
52.0,blue-collar,m,primary,no,134.0,yes,no,cellular,81.0,2.0,295.0,3.0,failure,134.0
44.0,housemaid,m,primary,no,398.0,no,no,cellular,187.0,3.0,-1.0,0.0,unknown,187.0
46.0,entrepreneur,m,secondary,no,583.0,yes,no,unknown,137.0,2.0,-1.0,0.0,unknown,139.0
27.0,technician,s,secondary,no,471.0,yes,yes,cellular,136.0,2.0,-1.0,0.0,unknown,204.0
54.0,unknown,m,secondary,no,1157.0,no,no,cellular,98.0,2.0,-1.0,0.0,unknown,145.0
29.0,admin.,m,secondary,no,500.0,yes,no,cellular,8.0,8.0,-1.0,0.0,unknown,127.0
35.0,blue-collar,s,secondary,no,270.0,yes,no,cellular,216.0,1.0,-1.0,0.0,unknown,106.0
57.0,technician,m,secondary,no,7554.0,no,no,telephone,141.0,1.0,-1.0,0.0,unknown,300.0
49.0,entrepreneur,m,secondary,yes,-178.0,no,yes,unknown,84.0,1.0,-1.0,0.0,unknown,162.0
30.0,blue-collar,s,secondary,yes,4.0,yes,no,unknown,84.0,3.0,-1.0,0.0,unknown,142.0
50.0,unemployed,m,secondary,no,-13.0,yes,no,unknown,554.0,1.0,-1.0,0.0,unknown,133.0
33.0,technician,m,secondary,no,3243.0,no,no,cellular,439.0,4.0,-1.0,0.0,unknown,223.0
50.0,blue-collar,m,primary,no,106.0,no,no,cellular,460.0,2.0,-1.0,0.0,unknown,223.0
54.0,housemaid,m,primary,no,470.0,no,no,cellular,104.0,6.0,-1.0,0.0,unknown,236.0
33.0,student,s,tertiary,no,3404.0,yes,no,unknown,312.0,3.0,-1.0,0.0,unknown,152.0
53.0,admin.,d,tertiary,no,0.0,yes,yes,cellular,171.0,1.0,64.0,6.0,other,11.0
31.0,services,s,secondary,no,2038.0,yes,no,unknown,148.0,1.0,-1.0,0.0,unknown,139.0
62.0,retired,m,secondary,no,13.0,no,no,telephone,36.0,1.0,-1.0,0.0,unknown,239.0
43.0,blue-collar,m,primary,no,1288.0,yes,no,cellular,136.0,1.0,334.0,1.0,failure,102.0
37.0,blue-collar,s,secondary,no,690.0,yes,no,cellular,105.0,1.0,179.0,2.0,failure,321.0
32.0,management,s,tertiary,no,2360.0,no,no,cellular,11.0,4.0,90.0,7.0,success,123.0
74.0,retired,m,primary,no,5539.0,no,no,cellular,253.0,2.0,181.0,1.0,success,33.0
25.0,unemployed,s,primary,no,129.0,no,no,cellular,176.0,3.0,-1.0,0.0,unknown,101.0
50.0,admin.,s,secondary,no,642.0,no,no,cellular,435.0,1.0,-1.0,0.0,unknown,321.0
59.0,retired,d,primary,no,217.0,yes,no,unknown,574.0,3.0,-1.0,0.0,unknown,145.0
44.0,self-employed,m,tertiary,no,4411.0,yes,no,cellular,85.0,1.0,-1.0,0.0,unknown,322.0
58.0,retired,m,tertiary,no,44.0,yes,no,unknown,12.0,2.0,-1.0,0.0,unknown,127.0
39.0,blue-collar,m,secondary,no,7653.0,no,no,unknown,165.0,2.0,-1.0,0.0,unknown,161.0
46.0,blue-collar,m,primary,no,185.0,no,no,cellular,226.0,10.0,-1.0,0.0,unknown,236.0
34.0,management,s,secondary,no,1360.0,yes,no,cellular,506.0,1.0,-1.0,0.0,unknown,197.0
36.0,management,m,tertiary,no,2823.0,no,no,unknown,411.0,2.0,-1.0,0.0,unknown,159.0
33.0,unemployed,m,primary,no,574.0,yes,no,cellular,334.0,2.0,-1.0,0.0,unknown,109.0
29.0,unemployed,s,primary,no,1027.0,no,no,cellular,451.0,3.0,-1.0,0.0,unknown,27.0
44.0,housemaid,m,primary,yes,-972.0,yes,yes,unknown,114.0,2.0,-1.0,0.0,unknown,135.0
64.0,retired,d,primary,no,1840.0,no,no,cellular,237.0,1.0,85.0,4.0,other,328.0
71.0,retired,m,secondary,no,3.0,no,no,cellular,1175.0,3.0,189.0,1.0,other,224.0
43.0,technician,m,primary,no,201.0,no,no,cellular,69.0,2.0,-1.0,0.0,unknown,324.0
44.0,technician,d,secondary,no,-865.0,yes,no,cellular,334.0,1.0,-1.0,0.0,unknown,109.0
33.0,services,m,secondary,no,0.0,yes,no,cellular,163.0,2.0,-1.0,0.0,unknown,194.0
58.0,retired,m,primary,no,745.0,yes,no,cellular,23.0,1.0,-1.0,0.0,unknown,109.0
40.0,management,m,tertiary,no,324.0,no,no,cellular,208.0,2.0,-1.0,0.0,unknown,231.0
48.0,blue-collar,m,primary,no,490.0,yes,no,unknown,622.0,2.0,-1.0,0.0,unknown,138.0
42.0,blue-collar,m,secondary,no,0.0,yes,no,cellular,82.0,2.0,-1.0,0.0,unknown,29.0
54.0,management,m,tertiary,no,0.0,no,no,cellular,214.0,3.0,-1.0,0.0,unknown,322.0
51.0,unemployed,m,secondary,no,-267.0,no,yes,unknown,208.0,2.0,-1.0,0.0,unknown,169.0
38.0,management,s,tertiary,no,1819.0,no,no,cellular,101.0,3.0,-1.0,0.0,unknown,35.0
